Unnamed: 0,OID,PID,NID,Source,Yr_Comp,floors_no,Orig floors_no,socio_eco,label,WIAAM,NOUR,ARAM,NAIM,DAVID,ulabel,IMGAVAL,final_label
2827,Re_2064,Re_2064,Dar_ZmzA6DuwkhPVUXHwhSuq6m,Dar,-999,4,4.0,Approximately 50% low-income zone,-999,1935-1955,1956-1971,-999,-999,,1935-1955,1,1935-1955
2828,Re_735,Re_735,Dar_SPbJFAcF8gxTJeuEtZNXR9,Dar,-999,4,4.0,Approximately 50% low-income zone,-999,pre1935,1935-1955,-999,-999,,1935-1955,1,1935-1955
2829,Re_744,Re_744,Dar_RtrhaayepsCAMfyVj4ACje,Dar,-999,4,4.0,Approximately 50% low-income zone,-999,1935-1955,1935-1955,-999,-999,,1935-1955,1,1935-1955
2830,Re_746,Re_746,Dar_h6JtFEh2me52a3ywyQzyY5,Dar,-999,6,6.0,Approximately 50% low-income zone,-999,1956-1971,1956-1971,-999,-999,,1956-1971,1,1956-1971
2831,Re_748,Re_748,Dar_GoYsiCD8cFqnX5n3umANGb,Dar,-999,2,2.0,Approximately 50% low-income zone,-999,pre1935,pre1935,1956-1971,-999,,1956-1971,0,
2832,Re_749,Re_749,Dar_Fr7nMMuQ9Lcu7ZTqtaerPN,Dar,-999,6,6.0,Approximately 50% low-income zone,-999,1956-1971,1956-1971,-999,-999,,1956-1971,1,1956-1971
2833,Re_750,Re_750,Dar_Ru7Y6PnKgga8bCazrSVH96,Dar,-999,7,7.0,Approximately 50% low-income zone,-999,1956-1971,1956-1971,-999,-999,,1956-1971,1,1935-1955
2834,Re_754,Re_754,Dar_feEPhkX3fmk3EyNyzXoAac,Dar,-999,8,8.0,Approximately 50% low-income zone,-999,post1990,1956-1971,-999,-999,,1956-1971,1,1956-1971
2835,Re_755,Re_755,Dar_QiJhYgtQosTw4F6NsPrMu9,Dar,-999,8,8.0,Approximately 50% low-income zone,-999,1956-1971,1956-1971,-999,-999,,1956-1971,1,1956-1971
2836,Re_757,Re_757,Dar_9kSypWb8NbPGkEN4ixTAF3,Dar,-999,11,11.0,Approximately 50% low-income zone,-999,post1990,post1990,-999,-999,,post1990,1,post1990
2837,Re_759,Re_759,Dar_J8TevBmFx5D7DWkuEjU5Ab,Dar,-999,8,8.0,Approximately 50% low-income zone,-999,1972-1990,1972-1990,-999,-999,,1972-1990,1,1972-1990
2838,Re_765,Re_765,Dar_M92pKSCxiAVYGunvPccpc9,Dar,-999,11,11.0,Approximately 50% low-income zone,-999,post1990,post1990,-999,-999,,post1990,1,post1990
2839,Re_766,Re_766,Dar_Lcjs9mH2cuMm2xpamU4TjQ,Dar,-999,-999,-999.0,Approximately 50% low-income zone,-999,1935-1955,1935-1955,-999,-999,,1935-1955,1,1935-1955
2840,Re_767,Re_767,Dar_UxYinqFsMyetnYbLrEDRHJ,Dar,-999,2,2.0,Approximately 50% low-income zone,-999,1935-1955,1935-1955,-999,-999,,1935-1955,1,1935-1955
2841,Re_768,Re_768,Dar_GVRqwy7WwC9JyxKTA9ccVA,Dar,-999,1,1.0,Approximately 50% low-income zone,-999,pre1935,-999,-999,pre1935,,pre1935,0,
2842,Re_769,Re_769,Dar_RuX8hZZUCujpQ8uB3MmMBn,Dar,-999,2,2.0,Approximately 50% low-income zone,-999,pre1935,pre1935,-999,pre1935,,pre1935,1,pre1935
2843,Re_770,Re_770,Dar_H8huHfRAxnf8yEcn4SwbfE,Dar,-999,7,7.0,Approximately 50% low-income zone,-999,1956-1971,1956-1971,-999,-999,,1956-1971,1,1956-1971
2844,Re_811,Re_811,Dar_Gc6KWyQRPjbCeZF9xDnaxE,Dar,-999,2,2.0,Approximately 50% low-income zone,-999,-999,1935-1955,-999,-999,,-999,0,
2845,Re_812,Re_812,Dar_iWCHRzhU6TktERPUtbRRJ3,Dar,-999,2,2.0,Approximately 50% low-income zone,-999,1935-1955,1935-1955,-999,-999,,1935-1955,1,1935-1955
2846,Re_828,Re_828,Dar_nPTXwarPT93nMSjbz6yZer,Dar,-999,3,3.0,Approximately 50% low-income zone,-999,-999,1935-1955,-999,-999,,1935-1955,1,1935-1955
2847,Zo_1028,Zo_1028,Dar_WENpUfSkPjmxtcc4zQvShb,Dar,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,-999,,1935-1955,1,1935-1955
2848,Zo_1030,Zo_1030,Dar_ZVGrqfjxrjkbmHmXrxMJmT,Dar,-999,8,8.0,Approximately 50% low-income zone,-999,1956-1971,1956-1971,-999,-999,,1956-1971,1,1956-1971
2849,Zo_1113,Zo_1113,Dar_fZNsDaBdurhXGnW2L2NMsD,Dar,-999,12,12.0,Majority low-income zone,-999,1972-1990,1956-1971,-999,-999,,1972-1990,1,1972-1990
2850,Zo_1122,Zo_1122,Dar_aBp9Wjyvy2Dv86x7gyVoyy,Dar,-999,12,12.0,Majority low-income zone,-999,1972-1990,1956-1971,-999,-999,,1972-1990,1,1972-1990
2851,Zo_253,Zo_253,Dar_Jphe9Z7gynthToG4eXt5yB,Dar,-999,4,4.0,Approximately 50% low-income zone,-999,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
2852,Zo_267,Zo_267,Dar_G6CQGYfZxiWSMpYYkKyvCh,Dar,-999,12,12.0,Approximately 50% low-income zone,-999,post1990,1972-1990,-999,-999,,post1990,1,post1990
2853,Zo_269,Zo_269,Dar_AwR85e3kqPHecGSfzdassm,Dar,-999,7,7.0,Approximately 50% low-income zone,-999,post1990,1956-1971,-999,-999,,1956-1971,1,1956-1971
2854,Zo_275,Zo_275,Dar_S62fGZF7PPHG8Hak2JbmoH,Dar,-999,9,9.0,Approximately 50% low-income zone,-999,1972-1990,-999,-999,1956-1971,,1956-1971,1,1956-1971
2855,Zo_277,Zo_277,Dar_Kckq9wPA98udrxWV5ZixRg,Dar,-999,3,3.0,Approximately 50% low-income zone,-999,pre1935,-999,-999,pre1935,,pre1935,0,
2856,Zo_285,Zo_285,Dar_Lt9ttdMibsXwHvR29geL7Y,Dar,-999,7,7.0,Approximately 50% low-income zone,-999,1972-1990,1956-1971,-999,-999,,1972-1990,1,1972-1990
2857,Zo_289,Zo_289,Dar_kr36wNKgZcbJmeL77g6d4F,Dar,-999,13,13.0,Approximately 50% low-income zone,-999,post1990,-999,-999,1956-1971,,1956-1971,1,1956-1971
2858,Zo_295,Zo_295,Dar_CeVJFo586JkYRMKAdf6HGA,Dar,-999,4,4.0,Approximately 50% low-income zone,-999,pre1935,1935-1955,-999,-999,,1935-1955,1,1935-1955
2859,Zo_296,Zo_296,Dar_YesevQW9KtWyoczpcEiWzJ,Dar,-999,2,2.0,Approximately 50% low-income zone,-999,pre1935,pre1935,-999,-999,,pre1935,1,pre1935
2860,Zo_460,Zo_460,Dar_4vAc8NpGRfzcMbKuc5Ffbj,Dar,-999,13,13.0,Majority low-income zone,-999,1956-1971,1956-1971,-999,-999,,1956-1971,1,1956-1971
2861,Zo_465,Zo_465,Dar_cJiriDetfR89F5SbSwRHcK,Dar,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,-999,,-999,0,
2862,Zo_468,Zo_468,Dar_RcrWxVJUNk9ZbArsRbXZpR,Dar,-999,12,12.0,Majority low-income zone,-999,1972-1990,1956-1971,-999,-999,,1972-1990,1,1972-1990
2863,Zo_469,Zo_469,Dar_Yiffia7wBs9PnwuMcrXDY7,Dar,-999,9,9.0,Majority low-income zone,-999,post1990,1972-1990,-999,-999,,post1990,1,post1990
2864,Zo_471,Zo_471,Dar_hwBBpmMnm6CeX2pSKcyx5p,Dar,-999,2,2.0,Majority low-income zone,-999,pre1935,pre1935,-999,pre1935,,pre1935,1,pre1935
2865,Zo_473,Zo_473,Dar_AQiL2BPgUZXdVy4FN7b8sN,Dar,-999,2,2.0,Majority low-income zone,-999,pre1935,pre1935,-999,pre1935,,pre1935,0,
2866,Zo_474,Zo_474,Dar_Xb7zF5JaAyF658MSRCkw3G,Dar,-999,5,5.0,Majority low-income zone,-999,1956-1971,-999,-999,-999,,1956-1971,1,1956-1971
2867,Zo_479,Zo_479,Dar_SpiUXarVZhctYNXCXjoPZ7,Dar,-999,7,7.0,Approximately 50% low-income zone,-999,1972-1990,1956-1971,-999,-999,,1972-1990,1,1972-1990
2868,Zo_585,Zo_585,Dar_o7EKkLxmg3fpyBkpgWmUHf,Dar,-999,3,3.0,Approximately 50% low-income zone,-999,pre1935,pre1935,-999,1935-1955,,1935-1955,1,1935-1955
2869,Zo_587,Zo_587,Dar_nsS8j393zrcG2cKRWMqNwP,Dar,-999,4,4.0,Approximately 50% low-income zone,-999,1956-1971,1956-1971,-999,-999,,1956-1971,1,1956-1971
2870,Zo_956,Zo_956,Dar_H8Mfo8uxHmn563SbN69vn9,Dar,-999,11,11.0,Approximately 50% low-income zone,-999,post1990,-999,-999,-999,,post1990,1,post1990
2871,Zo_964,Zo_964,Dar_98KLg659nzdFCA5paewnQK,Dar,-999,12,12.0,Approximately 50% low-income zone,-999,post1990,-999,-999,1972-1990,,1972-1990,1,1972-1990
2872,{BB72A615-C02F-4CD5-957A-AE7AE8642709},Ra_905,HamraCol_Kpoi2Bw7FzhCJLudCYoxPK,HamraCol,1930,-999,1.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1956-1971
2873,{64675229-0EC2-470C-980B-06C76D976655},Ra_756,HamraCol_k6eqfpGPXBBU5RNsEAVaED,HamraCol,1950,2,2.0,Minority low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2874,{20AC15B5-3813-44A0-97BC-35A6CA00C90C},Ra_2684,HamraCol_Y2tERH8Xsprt67nA2ePydw,HamraCol,1930,7,7.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2875,{9D2EB6FC-92FA-42CA-830E-D8F4232D8F4C},Ra_760,HamraCol_X2EDLFTJcdoPoRDn2JveEk,HamraCol,1930,6,6.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2876,{AEAFAC44-C637-445F-BDE5-27EBAD543954},Ra_2699,HamraCol_WM3qq7YVX43r37dLozRS7Q,HamraCol,1980,2,2.0,Minority low-income zone,1972-1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
2877,{58958E03-6AEB-40DA-86EE-3078710887AE},Ra_771,HamraCol_iwNqpWdceo6puVntbcMtRV,HamraCol,1980,7,7.0,Minority low-income zone,1972-1990,-999,-999,1956-1971,-999,,1956-1971,1,1956-1971
2878,{7F524702-DAD7-4DBF-9E3E-8272346DC8A8},Ra_769,HamraCol_HFBy87vXx34eJR4HHhbF7M,HamraCol,1980,9,9.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
2879,{763DFA3F-09EF-40C8-AD35-91FE1ED727F3},Ra_2701,HamraCol_PP5NLdo9HyKYXCPiCAFVQQ,HamraCol,1950,5,5.0,Minority low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
2880,{454B10F6-6059-4540-BD8D-16094B700507},Ra_3059,HamraCol_e6Y4chhHPd4bVJagigEeFt,HamraCol,1950,6,6.0,Minority low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2881,{A1BFBAF9-B677-4DE5-81C2-C96DB2DC603A},Ra_765,HamraCol_hadJmv4gLuHMnPjiDcLaEp,HamraCol,1950,7,7.0,Minority low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2882,{5241C006-FB78-489B-8829-6338054F6B27},Ra_770,HamraCol_YR39YooLoe3jBZfYt8N4Uv,HamraCol,1950,7,7.0,Minority low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2883,{B825A447-4FE5-4C92-9E34-F723F91B273C},Ra_2815,HamraCol_QB7TaSDnV3y2S8Bi9BGJrx,HamraCol,1950,3,3.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,0,
2884,{12BBEDB9-FDE1-455D-A8A5-2A62B41B0510},Ra_2810,HamraCol_Z9ALKHvtHYatKafYiNwjEE,HamraCol,1950,1,1.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,0,
2885,{9110CDA5-21F8-491C-A0F5-609F159A8C6A},Ra_1587,HamraCol_FBsmJFSNqdbrxKUgD7vQCM,HamraCol,1950,8,8.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
2886,{4DDEFEB7-52C3-46FD-B271-DF534BE9A7AB},Ra_962,HamraCol_FVt5vSwju7MFKcdx6aiqnT,HamraCol,1980,11,11.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
2887,{40640A1F-9087-4E76-B6EE-6989ECB854E1},Ra_963,HamraCol_8GfQUTLzRfzkerjxP3ADLY,HamraCol,1950,9,9.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
2888,{CD60F3F8-4FCA-4D91-BE67-E8F0F22358B7},Ra_913,HamraCol_NMk4ZV5ayoh8uZHGZLjyBM,HamraCol,1930,6,6.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2889,{481327D1-822A-4E89-A2B9-1652E5460DE1},Ra_946,HamraCol_Ka2Lzr7DjXSYUb2b5ECTPp,HamraCol,1930,6,6.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
2890,{CE22F814-9399-43E4-A369-261EF1BDEE3C},Ra_2566,HamraCol_n5bH8i3zdgukmabVJBM9oF,HamraCol,-999,12,12.0,Approximately 50% low-income zone,-999,post1990,post1990,-999,1972-1990,,1972-1990,1,1972-1990
2891,{F5931B19-2C7B-43CA-9325-AFB834156835},Ra_2422,HamraCol_ASyx36GiEVrUiZ3sc42MVg,HamraCol,1950,8,8.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
2892,{E5290820-D11D-4B92-9DF9-18E7A6D00F13},Ra_2281,HamraCol_TUN6A3bTF4YtNPYWLd4aUZ,HamraCol,1950,6,6.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2893,{B5A041C7-718A-4AF9-8008-F319C1D1DEBA},Ra_2280,HamraCol_BNPUfRPZ3aj3hydw558eS4,HamraCol,1950,8,8.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
2894,{49B45459-0CAF-4564-BC28-D4B5631C7BE0},Ra_762,HamraCol_472XAhCPPSzcuoCrNoSYua,HamraCol,1950,6,6.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
2895,{4FA63D2F-091C-49FA-83CD-4B62788A7860},Ra_2038,HamraCol_Xe6Q37jLtMoX8AzJZDTnv9,HamraCol,1950,4,4.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2896,{9BEC3E03-EB9E-406B-829A-E9E83B9A70AE},Ra_2619,HamraCol_8SQfcRc7wreB6sxwXJbCW6,HamraCol,1930,6,6.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2897,{07491548-2341-4C0C-9E68-DC0D61D605A8},Ra_1756,HamraCol_86ngwtW8XDx3U4e8D9JDAP,HamraCol,1980,6,6.0,Approximately 50% low-income zone,1972-1990,-999,-999,1956-1971,-999,,1956-1971,1,1956-1971
2898,{56BF79F3-B584-4464-8591-EB31B5112094},Ra_389,HamraCol_YdH8K8joEXkUpHJ9ipKroF,HamraCol,1930,6,6.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2899,{C0DE0F8A-52E5-4460-BC64-6CA6945650EA},Ra_2106,HamraCol_JXshqQ9mZDR9Wc5hGVpT2S,HamraCol,1950,6,6.0,Minority low-income zone,1935-1955,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
2900,{B404E018-C1AC-4F88-9C1E-4826AB387A73},Ra_902,HamraCol_AfjwpUnMwzwTnVrxLuQ89U,HamraCol,1930,6,6.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2901,{4D1E082B-33B4-4455-9A4C-7FC53B612FDB},Ra_755,HamraCol_bZna4M6KVrCwhtgg8nt4f2,HamraCol,1950,3,3.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
2902,{A70B858C-AA5F-410C-B535-6A7CE8BF7485},Ra_894,HamraCol_P9Y3X9thZrNPVfKtTr9NAp,HamraCol,1930,6,6.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
2903,{0A1790F0-9AAB-456D-8C13-7A04666A682F},Ra_754,HamraCol_NSnu8hdSJpY8sdfbSUAQ4A,HamraCol,1950,2,2.0,Minority low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,0,
2904,{FF1594DF-E8AF-4C4A-981D-8951921DBED7},Ra_2410,HamraCol_5CHQBwG9hrzJPB3JxxDjKP,HamraCol,1980,10,1.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,post1990,,post1990,1,post1990
2905,{C9A86450-3B73-4947-9BEF-811719256AC2},Ra_1505,HamraCol_ZZUsnoR8TeXVLaCpbcJX8R,HamraCol,-999,21,21.0,Approximately 50% low-income zone,-999,post1990,post1990,-999,-999,,post1990,1,post1990
2906,{1A34704F-CA33-42A8-8CDB-3273F874BC5E},Ra_1476,HamraCol_4L7i7Am6VUcus3FvLEVgBy,HamraCol,1950,6,6.0,Approximately 50% low-income zone,1935-1955,-999,-999,1956-1971,-999,,1956-1971,1,1956-1971
2907,{1E890680-AC1C-4F0B-9F92-CADF77C45031},Ra_2377,HamraCol_JYjr5Y9kF2deBVupPCdyKE,HamraCol,1950,7,7.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1956-1971
2908,{526B26F7-887C-453A-8C14-6580B6C96119},Ra_910,HamraCol_imWZTBfDeVVzZEYQaquqx4,HamraCol,1980,8,8.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
2909,{86F28CD6-CE7B-429A-9CB8-DB6A3090B1BA},Ra_2369,HamraCol_7WorALyWCi5swEkFAzY4KB,HamraCol,1930,6,6.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2910,{FF098B53-A1EE-4CC3-9D02-120EC2910B32},Ra_2617,HamraCol_S65xpLn7cE4Ugvfg6KkQ26,HamraCol,1950,10,10.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1956-1971
2911,{242777CE-EE48-446C-9956-A7451BF20ED4},Ra_397,HamraCol_mMGHMEVnGgw6rBRowT7hkb,HamraCol,1930,6,6.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
2912,{D7ABEC36-B25B-4452-9D16-94E339501F04},Ra_763,HamraCol_AnF8PVVQ2fz4oBpDcFwbgj,HamraCol,1950,5,5.0,Minority low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2913,{0518E999-09AA-45F0-8E7F-FE7EA77BB520},Ra_1816,HamraCol_DNzQ9Xv7vgMEgKiHo2wHgP,HamraCol,1950,2,2.0,Minority low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2914,{19A267DD-7E24-49B9-A8EB-0105BCEB40E6},Ra_2553,HamraCol_hQvA8Yyzuv9an59mFEnDvM,HamraCol,1930,6,6.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2915,{41E242EC-38A1-43AF-9857-E681020AFE03},Ra_1691,HamraCol_6Y8Dn6hw3ZbQtKVV84HUio,HamraCol,1930,3,3.0,Not low-income zone,pre1935,-999,-999,-999,Pre1935,,pre1935,1,pre1935
2916,{6C0C21DA-5EC9-40E2-9807-AEFDD30A05ED},Ra_767,HamraCol_Dhk7PdMGoFHJQyDygGhG82,HamraCol,1980,8,8.0,Minority low-income zone,1972-1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
2917,{BA9D44AB-E2BC-45F2-8F41-A9FC6664365A},Ra_781,HamraCol_fRt2e2FZNJYKnnEFfrmTNk,HamraCol,1980,9,9.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
2918,{929DDE1D-1264-41E7-A7CD-A9A7CCDB8883},Ra_2592,HamraCol_VQoV8Zz9gMCVzdQ24s6Qpw,HamraCol,1950,7,7.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
2919,{FBB03561-C03A-49FB-87D6-FABCEF2A47B3},Ra_1844,HamraCol_6VejsKszehBdytNqMpVygv,HamraCol,1950,3,3.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
2920,{E81018BA-4B25-4AFC-BBBB-649377474499},Ra_1656,HamraCol_J577YBKMJpGQFVFqPFXyaf,HamraCol,1930,2,2.0,Not low-income zone,pre1935,-999,-999,-999,Pre1935,,pre1935,1,1935-1955
2921,{A9846090-91DD-44DE-A880-9BD41763602B},Ra_757,HamraCol_gwBwXBtz3sQWmfksBxNtyd,HamraCol,1930,5,5.0,Minority low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2922,{C733C233-3835-4D4D-802B-7A1B89302B33},Ra_945,HamraCol_UfrbLfhFeQssBYDX59X6nT,HamraCol,1950,8,8.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2923,{97EA43A2-255D-453A-81EE-600CAC98F569},Ra_3501,HamraCol_BKpDW5KpvA2qkuwNkpRYZm,HamraCol,1950,5,5.0,Approximately 50% low-income zone,1935-1955,-999,-999,1972-1990,-999,,1972-1990,1,1972-1990
2924,{D7F71472-933D-459C-87A2-10DBB9F49172},Ra_2620,HamraCol_CZjMojCH7Pd4tQugauZCS7,HamraCol,1950,8,8.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
2925,{BD98F5C3-028A-49F3-9B13-395267A21A77},Ra_934,HamraCol_ZKtt5LoWFMkp232jeY3MyE,HamraCol,1980,6,6.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
2926,{66A224D6-7BF5-476A-8147-3DCB4B6344F0},Ra_2182,HamraCol_7hhW3Ewie2N2SmzQu63tbk,HamraCol,1950,6,6.0,Minority low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
2927,{7394EF9A-6E62-4ADC-9DE7-6C56891FFEF7},Ra_2164,HamraCol_KqxamsNRpzJqzRfzqdnvpm,HamraCol,1930,5,5.0,Minority low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2928,{8A5584E5-03B3-40F7-BF77-209970F37BFA},Ra_2162,HamraCol_5MkHKCgWQbzo2k3TP5GsMA,HamraCol,1980,9,9.0,Minority low-income zone,1972-1990,-999,-999,-999,post1990,,post1990,1,post1990
2929,{2ACBDCFF-EA5C-4818-B3E6-4D6D49C86956},Ra_2345,HamraCol_KmzGsiarE2SXHsAUoNFkKK,HamraCol,1910,5,5.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2930,{CB4E4AAB-DF85-4153-B668-C43D98AAF5EA},Ra_1819,HamraCol_hFiE9wAAWFjfwmh8XjFR3B,HamraCol,1930,5,5.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
2931,{D63D3BA6-6E9F-4A97-8705-FA67BEC3128C},Ra_1904,HamraCol_DUYsXGAwm2VJHsezW2a4mX,HamraCol,1950,7,7.0,Minority low-income zone,1935-1955,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
2932,{262FCF63-F8B8-4629-B5F9-951966445486},Ra_2233,HamraCol_XfrDWxvXBYb8Jguixz68rU,HamraCol,1950,5,5.0,Minority low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
2933,{F7CC2FF1-040C-4F7A-A170-751264A91F79},Ra_110,HamraCol_bLxtqCYTFZ93KrykkKniuG,HamraCol,1980,21,21.0,Minority low-income zone,1972-1990,-999,-999,1956-1971,-999,,1956-1971,1,1956-1971
2934,{F1146802-C7E9-4206-9EB1-56E47FDB2FA8},Ra_2558,HamraCol_iYJPrX5oL6P64mGbU5U4kE,HamraCol,1950,6,6.0,Approximately 50% low-income zone,1935-1955,-999,-999,1956-1971,-999,,1956-1971,1,1956-1971
2935,{08237391-F62A-411B-B42C-B593F3C1CE80},Ra_398,HamraCol_eFhoRF5MXvdUZz5LLZZYsi,HamraCol,1950,4,4.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
2936,{2B820B3D-4E01-4727-B08F-520639CC10BA},Ra_2556,HamraCol_GxUYsMNq9t7QCfNRMpykxG,HamraCol,1950,5,5.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
2937,{8C3390C5-9AE9-407F-8104-D360ABEDE67F},Ra_1839,HamraCol_bxYahiZjnkr8TXcWdXgEhV,HamraCol,1950,4,4.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1956-1971,,1956-1971,1,1935-1955
2938,{FCBC2416-D3E5-4336-A95C-628018B01F42},Ra_1838,HamraCol_3obLsE2NyGichzpHrxcwFp,HamraCol,1950,3,3.0,Approximately 50% low-income zone,1935-1955,-999,-999,1956-1971,-999,,1956-1971,1,1935-1955
2939,{DD11188E-A744-45D3-B972-DD0AA1C3FB06},Ra_368,HamraCol_kqCQ6eBmgQQz9YwNXyc8Pe,HamraCol,1950,7,7.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
2940,{9D733512-F4E2-4151-916B-4BC5C3DADFC5},Ra_370,HamraCol_o3P6rr8DDrBNtMFCjnDyQ9,HamraCol,2000,6,6.0,Approximately 50% low-income zone,post1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
2941,{377D9DC1-D31D-46A9-83D0-64B82C64F12D},Ra_369,HamraCol_HJ2YogormChmG4aUvVA7bS,HamraCol,1950,3,3.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
2942,{DCC17AA8-579B-46D7-90EF-A486E4C6833C},Ra_365,HamraCol_mWFbMEUKQYesjRXHVSyS5e,HamraCol,1980,6,6.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
2943,{CCED2945-45BD-4B0B-98E2-CE6EBB5EC533},Ra_364,HamraCol_G9gomUgazinpj2piHVUASf,HamraCol,1950,3,3.0,Approximately 50% low-income zone,1935-1955,-999,-999,1956-1971,-999,,1956-1971,0,
2944,{69647B42-551F-4BCA-AD18-D3A4BBA02FAA},Ra_2622,HamraCol_fWSJwx5u88URfTBCuypzCr,HamraCol,1980,12,12.0,Approximately 50% low-income zone,1972-1990,-999,-999,post1990,-999,,post1990,1,post1990
2945,{543EDA4C-94F9-4B7F-910D-9CF11F363848},Ra_947,HamraCol_nfsnC66ywUr8iHCPFoD2rG,HamraCol,1950,9,9.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
