NID,Source,floors_no,socio_eco,label,has_image,has_tabular
BUL_iLVzh2vrt7VTHoWC2ceUBt,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_VsiGnBzrbZjPNbMPGKBwjw,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_jumKsWzJQMviVGvHrUJQYH,BUL,9.0,Not low-income zone,post1990,True,True
BUL_dirxE9BXKYF6X353QJXF6G,BUL,10.0,Not low-income zone,post1990,True,True
BUL_cqHq9Ma9VFFaVvPoUa3PBv,BUL,9.0,Not low-income zone,post1990,True,True
BUL_S5NSCFvVDdbbzhptkuAYKX,BUL,9.0,Not low-income zone,post1990,True,True
BUL_SQibXbDBYPePXp93udvUWA,BUL,9.0,Not low-income zone,post1990,True,True
BUL_GBWAcfweUoTjDbvueupRXH,BUL,10.0,Not low-income zone,post1990,True,True
BUL_dn8s65wdaWWX4reKj57Pqz,BUL,12.0,Not low-income zone,post1990,True,True
BUL_CFwstzkYvLhV93NBmWZvFe,BUL,10.0,Not low-income zone,post1990,True,True
BUL_emmcyNiSLjfan4QZD6hgNb,BUL,,Not low-income zone,1935-1955,True,False
BUL_kW9JTgPxRjCGNzs6uod4j2,BUL,3.0,Not low-income zone,post1990,False,True
BUL_oWnm9cTXkLDkQpV78eV9Yw,BUL,,,post1990,False,False
BUL_ZYN2pKUTSySgLWhtxmirx2,BUL,17.0,Not low-income zone,post1990,True,True
BUL_MJjm8hz6A6BCH8tB5Hmy7f,BUL,39.0,Not low-income zone,post1990,True,True
BUL_dr5f3LcwLUhLBxKAftdkH4,BUL,10.0,Not low-income zone,post1990,True,True
BUL_EykHiydVux5ZxtLJpSZvkg,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_gTPgwCjm9uPMhFiPpA5L7D,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_PzhPgqPxVTBifpnG9jyNeL,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_CRvZb8PQwwhNGakdUV6S7c,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_PWSaXqdHeF78txy64jztZP,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_caHn5vVsAWcUcJtHqX46pc,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_dAXSnN2dW56WG3oDFiJrnT,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_bmVxZqY6WdiVwh4s3UdcYg,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_Gi2h22PF6rfB9v4PDSKEz7,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_fWbkat59U5fDqyPqRKUWC7,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_Xz6NU2XaLPcXdUwRXSo3vb,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_ighwLEVQDK6epKTdmo83zd,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_PrnaqNiVqX2XCkvHHY4xzY,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_Q253id25YRndkRSJeyRLhJ,BUL,10.0,Majority low-income zone,post1990,True,True
BUL_JLseJQL2bKxB8eSuY63DSG,BUL,9.0,Approximately 50% low-income zone,1935-1955,True,True
BUL_nzL2bXA5JYUtHAraRcfMAj,BUL,,Approximately 50% low-income zone,1956-1971,True,False
BUL_LUjVTVGxywdgRJurAxuqQB,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_PsDQRjEqVoivYuymrsne77,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_ZHH7oNkDFySUg8AHjjeNVA,BUL,1.0,Majority low-income zone,1935-1955,False,True
BUL_cs8TYnkADLXDN3u5jWbggm,BUL,4.0,Approximately 50% low-income zone,1935-1955,True,True
BUL_jQKr7hYN8gum9KGBgru9r3,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_4AMnqFr36tNGG8buaiGUPE,BUL,9.0,Not low-income zone,post1990,True,True
BUL_bBAFuRTQsUrtgDinKff6cd,BUL,12.0,Not low-income zone,post1990,False,True
BUL_kGEHhjKq3SRVkCRPBvbJL6,BUL,10.0,Not low-income zone,post1990,True,True
BUL_T2xfJTJbwsGdPPZJiimFoR,BUL,,Not low-income zone,1935-1955,True,False
BUL_898YPD6ZF3sCmXxLbv4ZiA,BUL,,Not low-income zone,pre1935,True,False
BUL_VwbwUQ3W89LYkgezmj8mPm,BUL,5.0,Not low-income zone,pre1935,True,True
BUL_biVk2nBiYaJ8R9XzEvjH6e,BUL,4.0,Not low-income zone,pre1935,True,True
BUL_B44tyYB3xfhAjr9xUD3op3,BUL,9.0,Not low-income zone,post1990,True,True
BUL_DMXDzwzE79MZV7E8Ydo2JY,BUL,10.0,Not low-income zone,post1990,True,True
BUL_nF2fyQbYdtUN3XUxWuVCcw,BUL,10.0,Not low-income zone,post1990,True,True
BUL_nkL7oNdUxvmxirwWZPpqCf,BUL,9.0,Not low-income zone,post1990,True,True
BUL_nLsmDuojhZyFD4vmiyhbPk,BUL,,Not low-income zone,post1990,True,False
BUL_AV8uSRJHHSWRMPHaQ5Qu7f,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_PbSLduK9VDq6UBNJx5MLyE,BUL,1.0,Minority low-income zone,pre1935,True,True
BUL_NmNkixoeNhrHpeqnWvra7N,BUL,13.0,Not low-income zone,post1990,True,True
BUL_26pBmxPeTwQhqEd9jzjLD3,BUL,3.0,Not low-income zone,pre1935,False,True
BUL_LHNzFG8pCfPz7caonrTvcA,BUL,2.0,Not low-income zone,post1990,True,True
BUL_D45BAhfRcKr9ntMAEoYkbL,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_Sd6Ri8ZGHXN8rgY99Hv9bg,BUL,20.0,Approximately 50% low-income zone,post1990,True,True
BUL_UfREgHgrqyR86KMyFWATtN,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_KqLwQ3bTgR8QqKaLN8TEE2,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_cPTjiuJtwarkA5WmHusbnk,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_YErtAAEH6wd4zQjPmRSoeH,BUL,10.0,Majority low-income zone,post1990,True,True
BUL_Gdju3UtPYZpJnDppyKiFY3,BUL,9.0,Minority low-income zone,post1990,True,True
BUL_TNUPFafqqVj8xhUt7FvfbA,BUL,11.0,Majority low-income zone,1972-1990,True,True
BUL_cggFHuz7czPjT8WV6PfG2X,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_8vYwTFLPoFpHVjsmD5Caov,BUL,,Majority low-income zone,post1990,True,False
BUL_WRjtQpBLN7LBtiaBxDPHYj,BUL,8.0,Minority low-income zone,post1990,True,True
BUL_NsfLrdQPbSQZfESyyUAfE7,BUL,12.0,Minority low-income zone,post1990,True,True
BUL_7TKbPVj3neD7TiygdCdQDP,BUL,9.0,Majority low-income zone,post1990,True,True
BUL_TyVaHBEmRtrrUMKAhfZbbQ,BUL,6.0,Approximately 50% low-income zone,post1990,True,True
BUL_hC3QxtPKmERfBbD296bQMP,BUL,9.0,Not low-income zone,post1990,True,True
BUL_97SY3dyjchsUFDucJoy4Gj,BUL,35.0,Not low-income zone,post1990,True,True
BUL_47UwwfFqZMFKT8zfedpKPA,BUL,,Not low-income zone,pre1935,True,False
BUL_oCJUaSNF6Q7jDf8GLauWbt,BUL,10.0,Not low-income zone,post1990,True,True
BUL_R3cBupd54u94HaXnyCFac3,BUL,,Not low-income zone,1956-1971,True,False
BUL_N3b72ztbhKh5nPKBNsYZ28,BUL,10.0,Not low-income zone,post1990,True,True
BUL_ewWJLhwnXHpe2dg6sRDpxb,BUL,14.0,Not low-income zone,post1990,True,True
BUL_Pae4bSa4CuR7wF3KKE7GKN,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_mMrtQ7yR83ym5vKt3NdmvQ,BUL,5.0,Approximately 50% low-income zone,post1990,True,True
BUL_Zi2avT2A9XdU95mo4TMNhK,BUL,21.0,Minority low-income zone,post1990,True,True
BUL_ZQTA6ovdZBX3zqG9ctunZG,BUL,11.0,Not low-income zone,post1990,True,True
BUL_CxGkE6tXfngjFBfRyfFKP7,BUL,9.0,Not low-income zone,post1990,True,True
BUL_UKLqN3fzPcNtNdFCCMG2io,BUL,10.0,Majority low-income zone,post1990,True,True
BUL_DvfvGZzoTjtGwUUEPqhTYc,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_jkNtgjYDKTCZbpt7HwnUxV,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_bEFwuPsEZGvYfiCM6dhcMf,BUL,13.0,Not low-income zone,post1990,True,True
BUL_5yWaY2KZMrKMv9VjDWMX5w,BUL,10.0,Not low-income zone,post1990,True,True
BUL_TUB2FBG7fVnWFzJfi2fG4h,BUL,10.0,Approximately 50% low-income zone,1972-1990,True,True
BUL_LXfDL9wPLCM8gDJFwmGp8E,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_MBPzALW5wVykoTsByH88oc,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_QdGVGyYtgLymzUWayZ4Lj5,BUL,9.0,Approximately 50% low-income zone,1972-1990,True,True
BUL_VAez55pTGi6wPZonRR3JhF,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_TDq3ZZC3UTSgk958ENziH9,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_Z53FAKhukRHNLftF9BY8B7,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_fjkgetRqhFErVeCgYyWY2b,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_iwCb2uEyKieHjKNpiTRWcH,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_ZNWD9kUCTrSouH8gnYq3tN,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_SikfM2Rf7NduBWz7dEaeQ3,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_o7mCZ9KJSV94qxSTd4xmhF,BUL,4.0,Minority low-income zone,pre1935,False,True
BUL_izYQaxNBvyEaazRY9VA9qV,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_g9AGrfNRM9ZwQ97J2kX68n,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_RKNemyGUoTAARqrZ6uJNbY,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_ZZ47jUV2UJTk2CMeoV2wde,BUL,4.0,Approximately 50% low-income zone,1935-1955,False,True
BUL_CZ32967TPAgB4ih2mLeubN,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_nYBiKxDC5mLbo2WjpcWWvf,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_B9Z9cBawaAJfCfSx4wwM6T,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_JmepsfU2QnqVcUBwtMBX3f,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_8xonMvFoucEQW5xdNehmtW,BUL,12.0,Not low-income zone,post1990,True,True
BUL_AaX5YrtEBRtkZwAnNRBS6q,BUL,7.0,Not low-income zone,post1990,True,True
BUL_cXJPXjg8bCvVeD6HnyWjDF,BUL,9.0,Not low-income zone,post1990,True,True
BUL_XpexTsoeyrpfSGjCtsBjx4,BUL,23.0,Not low-income zone,post1990,True,True
BUL_RyvrvzWR2s9Gq7viXfmzPz,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_fodbn5eZC4aESkYR2UdZ7Z,BUL,5.0,Approximately 50% low-income zone,post1990,True,True
BUL_gXTEnQBfQuueGWoDJST6dp,BUL,18.0,Not low-income zone,post1990,True,True
BUL_aehQBhrKqTamS7nXkdeDsw,BUL,10.0,Not low-income zone,post1990,True,True
BUL_AjwKDK3bL2CVRdzi7qNXwv,BUL,8.0,Not low-income zone,post1990,True,True
BUL_HTZQSUBEf3iKGVoi3hVPD9,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_2bbyB8VcjpKi75RiMQaSRc,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_bWL4y9xARsdU94ZFu3WuHW,BUL,12.0,Not low-income zone,post1990,True,True
BUL_cm9MF3vHPbHghvxp5DAPXn,BUL,12.0,Majority low-income zone,post1990,True,True
BUL_YSkZEboq87tvgav62B2HoD,BUL,8.0,Majority low-income zone,post1990,True,True
BUL_LrwcrDYGWMjR2Sjxr2BYJw,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_gR4zocaHgqgBdsbSnS77ey,BUL,11.0,Not low-income zone,post1990,True,True
BUL_N4ZeeCkvj8Ui8CZEtZbb9N,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_kBYLg5VkfPQDYAQz9FxiNK,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_5mpd5UWXQHAywdDLAiN7mv,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_XfRxnvZtb2QGZW55uoiwvS,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_3XmxWFSG2ip6DKSNTr3snd,BUL,5.0,Majority low-income zone,post1990,True,True
BUL_YFAXiU4fszYonN6N7MCfTS,BUL,4.0,Approximately 50% low-income zone,1935-1955,True,True
BUL_JdwuxWCwDuk3JsDsQfMu9D,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_UrcJ9bmmRELMXqXCdZBDaj,BUL,13.0,Not low-income zone,post1990,True,True
BUL_7wmENP8uQP5MRavc3vzfH8,BUL,6.0,Not low-income zone,1956-1971,True,True
BUL_YPC42GgbTqXiWfVaXjYFVY,BUL,8.0,Not low-income zone,post1990,True,True
BUL_EZXespFLs67b9SbjJVvTjk,BUL,13.0,Not low-income zone,post1990,True,True
BUL_8SNKGGP773mQVLJ3VgfCAh,BUL,10.0,Not low-income zone,post1990,True,True
BUL_fUdJAFVdvj8W9wFjk7yggH,BUL,13.0,Not low-income zone,post1990,True,True
BUL_PRNqnT2avryHyHN2NdR4Jx,BUL,3.0,Not low-income zone,post1990,True,True
BUL_UJHQ6hZ4RmUzZTcoRBm8P9,BUL,12.0,Not low-income zone,post1990,True,True
BUL_RjuCHPpKix3kRLDcgjs69o,BUL,11.0,Not low-income zone,post1990,True,True
BUL_oCHgqZua7BbKdrFeJxAjGf,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_5Wv6yHCf5RL9Byd7ogaUsX,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_2rHZKAbzLQCRDZcBGXX54y,BUL,12.0,Majority low-income zone,post1990,True,True
BUL_JEDzQG8GBj4it9R8eLK9Kt,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_V8K5gVM2yuDkXGnATfbcEy,BUL,14.0,Majority low-income zone,post1990,True,True
BUL_kFUsNTCs22reVFowMFAtyK,BUL,5.0,Not low-income zone,1956-1971,True,True
BUL_dFDs2tbac4NAGQLxeeYmDb,BUL,9.0,Not low-income zone,post1990,True,True
BUL_GBvxj5xTFPaZ2EEjfwz58g,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_mQ4ZeapV8iBFk3eMu6jakY,BUL,8.0,Minority low-income zone,post1990,True,True
BUL_ahcQvSMPfh52sEsnrvyLFX,BUL,,Approximately 50% low-income zone,post1990,True,False
BUL_YXf9amn79V3aEnYnfeqS66,BUL,7.0,Minority low-income zone,post1990,True,True
BUL_3aoaZh2naSXb3yd7mSsPEH,BUL,8.0,Minority low-income zone,post1990,True,True
BUL_jf9Wx7ZDeLxuXe9iYHrDaf,BUL,7.0,Minority low-income zone,post1990,True,True
BUL_AMsCi97tU58db3G7Qjyyca,BUL,7.0,Minority low-income zone,1935-1955,True,True
BUL_oQdtoVWoGaESAVpbzvRMYf,BUL,7.0,Minority low-income zone,post1990,True,True
BUL_KRkfMdQdAexaS64mmgFDqk,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_WhECriUrBwr5ZK4tF6msTE,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_mjkqcGPwg5jNGhWGGVNPXY,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_RPqMymFwfVMBACm28wjeH5,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_nVXfeZVuneaEEJsbsuX8U5,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_dHTd7Xc4qTTQpHnBbbLZ8T,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_8DKTS7CFNENCKkqz7q52iB,BUL,15.0,Approximately 50% low-income zone,post1990,True,True
BUL_GddHbvPHpjQCLHqZf8nPKG,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_H8gxzPR7qesDcdgDvd9jRa,BUL,3.0,Majority low-income zone,pre1935,True,True
BUL_27UmVvDNBDvLrtdUc47usS,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_N9jWdsehdixCwheAYuntas,BUL,8.0,Not low-income zone,post1990,True,True
BUL_Kv3TG6JKqUdDeovhps22Kj,BUL,10.0,Not low-income zone,post1990,True,True
BUL_aRtCxn6HXYZybPytnp6LAi,BUL,9.0,Not low-income zone,post1990,True,True
BUL_L35LufA7XZrb9EJfZ9z53M,BUL,11.0,Not low-income zone,post1990,True,True
BUL_EgEiS9m69x8X7DddJ8YLeC,BUL,9.0,Not low-income zone,post1990,True,True
BUL_KhQkRAQKAB8FsTyXWRu7c3,BUL,11.0,Not low-income zone,post1990,True,True
BUL_kbGGnRKBCEcdkVeKbgF3fc,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_DR4VjT62AG6Qgu6y3WQhT3,BUL,9.0,Not low-income zone,post1990,True,True
BUL_45Rvj7KHKQrPuLDSiy8TwY,BUL,10.0,Not low-income zone,post1990,True,True
BUL_GkSrA6vzmBjA8G46cABURQ,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_ZbniqjPMciyKKymtCGRwg3,BUL,1.0,Approximately 50% low-income zone,1935-1955,True,True
BUL_FB8C2AzYYYhEyptwDzPtaQ,BUL,8.0,Not low-income zone,post1990,True,True
BUL_itbX2i9KBzW5JRtyPvSeRA,BUL,12.0,Not low-income zone,post1990,True,True
BUL_TxUtq7LeRsVnhrFhbaema2,BUL,11.0,Not low-income zone,post1990,True,True
BUL_6vA8qUtvP67Vgu5SBUG8dA,BUL,14.0,Not low-income zone,post1990,True,True
BUL_XxiCUMvJpi6RagfsjZpsLp,BUL,7.0,Not low-income zone,1972-1990,True,True
BUL_WNrTKQCKZmDYif836oYjW4,BUL,12.0,Majority low-income zone,post1990,True,True
BUL_2VQgHWcuaJsGxouezRYCRE,BUL,14.0,Majority low-income zone,post1990,True,True
BUL_VwGxd5zGGABdvizDg8w68o,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_CgQ4r9hHSyNZ54ndb9LjaV,BUL,,Not low-income zone,1935-1955,True,False
BUL_72qC5JMdEm7UWiYYAC6isp,BUL,,Not low-income zone,1935-1955,True,False
BUL_kDfkfwyEd5gPeAnQLoDPz7,BUL,13.0,Not low-income zone,post1990,True,True
BUL_8VDc6WnuZ7Lsmwy9qdDYBU,BUL,,Not low-income zone,1935-1955,True,False
BUL_fTDNB2fob3hdyU43tUBxD8,BUL,10.0,Not low-income zone,post1990,False,True
BUL_hzpE8ayT4n68xYmZ2DM9Zj,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_WjqqWHzMsa4dg7qcgZHf8C,BUL,8.0,Minority low-income zone,post1990,True,True
BUL_ftRJgcv2u3NFvxgyF5ibe2,BUL,11.0,Minority low-income zone,post1990,True,True
BUL_ELSNQocqFt58ansS3wwpn8,BUL,,Minority low-income zone,post1990,True,False
BUL_4eV6irfB7LgmXW9teDxQWH,BUL,13.0,Minority low-income zone,post1990,True,True
BUL_hccHNFdeQg86oh2YzYknQD,BUL,12.0,Approximately 50% low-income zone,post1990,True,True
BUL_9mptJgxHSySwy2XzoqccCh,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_BjnQYBBn7gqtDYD3TPNb2W,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_UTA4X2uAfaj7wx4xJB2yTr,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_ZxSRP7LiYPiEzXRwP6Tmzv,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_Sx2z79wjdhNr22CcucSZt7,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_C82JZy4FSGJRgURUeUKgCH,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_7WpEBmXkrkCxrp6Fkv9ou3,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_dL3fua2BK84dvyq5bM8Ucj,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_8rakhzEBn4y3AjbzqorhFx,BUL,4.0,Approximately 50% low-income zone,1935-1955,True,True
BUL_UAjs2cTPSoymRUfcXmyfSW,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_ahjimizc3rABwRQmundoRd,BUL,,Approximately 50% low-income zone,post1990,True,False
BUL_KBnJGeWMfZWJLyjNse7rnB,BUL,14.0,Not low-income zone,post1990,True,True
BUL_FKe3rps3KmpzvsB97Ardcf,BUL,10.0,Not low-income zone,post1990,True,True
BUL_aVneHV4vSidE7sBqcRfDQw,BUL,,Approximately 50% low-income zone,1935-1955,True,False
BUL_F7h9BSmNErHmvQrFGn9JkA,BUL,18.0,Not low-income zone,post1990,True,True
BUL_fkzujGCN2qz7qMTTj8w8Jm,BUL,8.0,Not low-income zone,post1990,True,True
BUL_2HS7jKyQwrT7vFL5eFJDgt,BUL,19.0,Not low-income zone,post1990,True,True
BUL_FqVCeoXhxzWvMhEiAgnKCe,BUL,8.0,Not low-income zone,post1990,True,True
BUL_9odjn7wg6dzZ87LKsq8kHB,BUL,10.0,Not low-income zone,post1990,True,True
BUL_BmsALij9sZMrkVfxEQEqUr,BUL,8.0,Not low-income zone,post1990,True,True
BUL_Z45TTgDLLS3wDnyxEt6sBN,BUL,8.0,Not low-income zone,post1990,True,True
BUL_f54gwaKt6NGe4ieWxCtR8h,BUL,10.0,Not low-income zone,post1990,True,True
BUL_MEfhJBMXif4K9uF4eNBQc9,BUL,14.0,Majority low-income zone,post1990,True,True
BUL_CGCzwrLiJsgSmXobfYjVqQ,BUL,1.0,Majority low-income zone,pre1935,False,True
BUL_6nbW76QBEqRzCjfcb4QRYN,BUL,9.0,Majority low-income zone,post1990,True,True
BUL_HPh3TJ6LZTWvWfHnx6SJXb,BUL,7.0,Majority low-income zone,post1990,True,True
BUL_k8AuwPDSNkT8UWGPjXpoVF,BUL,11.0,Majority low-income zone,post1990,True,True
BUL_kqqFW9RTKivhjH6VdMH4gJ,BUL,9.0,Not low-income zone,post1990,True,True
BUL_mddTcgNCttxUFEkcJtRsNb,BUL,4.0,Not low-income zone,pre1935,False,True
BUL_GsPJf4dpgfe9KqJqKTCt9x,BUL,5.0,Not low-income zone,1935-1955,True,True
BUL_ncBXkj4EUDafhenkQyJYR7,BUL,,Not low-income zone,post1990,True,False
BUL_7zNmpgc3Ej5xKhLYKYXTpz,BUL,8.0,Not low-income zone,post1990,True,True
BUL_fQAA8vZDRRTTKV4KBVN5D3,BUL,10.0,Not low-income zone,post1990,True,True
BUL_mB8Jcb5hJM6M8hSGKAA6fm,BUL,,Not low-income zone,post1990,True,False
BUL_6FF6ccQjNFheAgADMJSE4c,BUL,5.0,Approximately 50% low-income zone,post1990,True,True
BUL_M8ksdF25gEDPZjMbMjStfN,BUL,8.0,Approximately 50% low-income zone,post1990,True,True
BUL_En3DDNx6QxtioJK6z9Wm3P,BUL,5.0,Approximately 50% low-income zone,post1990,True,True
BUL_3yYjiPjmJJVmiegnixmSsb,BUL,,Approximately 50% low-income zone,post1990,True,False
BUL_NJF2gP9VjE8NTHcEd6zPsJ,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_TNJbpUoH4DCifw5zwH54wL,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_a7CxqyuCzz6xkvKA9vpEKT,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_jg7UY4nrEvSGZCysNZAph3,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_Yoys9Eobtor4a6dEbBobU9,BUL,10.0,Minority low-income zone,post1990,True,True
BUL_LqfijbP8oexkDsEJQooCJC,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_iw2i7JCyRcTPibbNAwWj6S,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_KbcoFfY6txLXvRLqURYZNS,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_TZQh5ZnxuG7A5TvBXQWqfJ,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_bZaqXbia3t4kdyVr9UxkVi,BUL,4.0,Approximately 50% low-income zone,pre1935,True,True
BUL_Sq98q2bHgD7ksLf2iCvp9E,BUL,8.0,Approximately 50% low-income zone,1956-1971,True,True
BUL_5uZbp7yeEGKzuEY8TNN8g3,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_nCvRRKyFGdEbu9NxjpU8yR,BUL,8.0,Not low-income zone,post1990,True,True
BUL_ZJiWToXfDcpyQGwZXikx9a,BUL,8.0,Not low-income zone,post1990,True,True
BUL_bSJTA8QVjq5wHxxEg86grr,BUL,13.0,Not low-income zone,post1990,True,True
BUL_9mKma37x9WG5SfkFs7iHBA,BUL,23.0,Not low-income zone,post1990,True,True
BUL_XDQfRwDduQFrPUT4VpZTQo,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_DRigNUZDnT9LQCZuUrGwZ4,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
BUL_5YY24uNr5KMQELDrskmCAy,BUL,11.0,Approximately 50% low-income zone,post1990,True,True
BUL_nXwX3jJuiUTEYtDkAVjpYz,BUL,14.0,Majority low-income zone,post1990,True,True
BUL_m4cxVDvXi7ZTurn7vLLEm2,BUL,3.0,Minority low-income zone,1935-1955,True,True
BUL_bbRpU9FKesdJZA4m5AGTXg,BUL,6.0,Not low-income zone,post1990,True,True
BUL_gZDVnCjUgYVwbCUZu6tzxs,BUL,20.0,Not low-income zone,post1990,True,True
BUL_aAcKKMLEuHDMVpriHKB7Qw,BUL,19.0,Not low-income zone,post1990,True,True
BUL_XJ2yfZu7ijXYmxUdQ82RDy,BUL,10.0,Not low-income zone,post1990,True,True
BUL_K4cQeHmg7JC7woYnXf6w5R,BUL,3.0,Approximately 50% low-income zone,post1990,True,True
BUL_KLstWTKBzt44xdQuhRkf9w,BUL,,Approximately 50% low-income zone,1956-1971,False,False
BUL_WxyJXhbswCXa7YvUxzHjbG,BUL,3.0,Approximately 50% low-income zone,post1990,True,True
BUL_6cJcAawHstSKupJSQyMLTC,BUL,3.0,Approximately 50% low-income zone,1935-1955,True,True
BUL_BDyziC9SnpCbk9ZbnkRMFb,BUL,7.0,Approximately 50% low-income zone,post1990,True,True
BUL_kW4582rzb57hu6hDCPg9G2,BUL,5.0,Approximately 50% low-income zone,post1990,True,True
BUL_4N4V8dgwZwBzyGbonhneSR,BUL,6.0,Approximately 50% low-income zone,post1990,True,True
BUL_T3VMLUmYZgDSbSDgeo8CA6,BUL,13.0,Approximately 50% low-income zone,post1990,True,True
BUL_Toei5bMroyGDBYfiTvJ5hy,BUL,14.0,Approximately 50% low-income zone,post1990,True,True
BUL_7YYGkogLTL47ZjtWBJu6SS,BUL,10.0,Approximately 50% low-income zone,post1990,True,True
BUL_YWAWHuuHtpE7hvtKiuRSdV,BUL,9.0,Approximately 50% low-income zone,post1990,True,True
